# This File stores the ClusterProfile/Centers using >>ClosestCenters<< of the given TrajNameList
# elapsed time: 145.91 seconds
# Threshold = 0.1
# TrajNameList = ['Met_Amber1_stripped', 'Met_Amber2_stripped']
# TrjLenList = [1000, 1000]
# updated TrjLenList = [1000, 1000]
# TimeStep = 1
# StartFrame = 0
# EndingFrame = 1000
# *******
# GLOBAL PROFILE: Radius = 0.1
# *******
# 
#                |                       Radius = 0.1                            |
#                |  eff Clust     |    next Center   |     farthest Center      |
# Frame | TrajNr | PROF | effRMSD | nextC | nextRMSD | farthestC | farthestRMSD |
#                           
1014 2    1035 0.0000    1035 0.0402    1398 0.4243
1015 2    1843 0.0000    1843 0.0779    1398 0.3618
1016 2    1843 0.0000    1843 0.0712    1398 0.3750
1017 2    1035 0.0000    1035 0.0739    1398 0.4311
1018 2    1151 0.0000    1151 0.0747    1398 0.3489
1019 2    1035 0.0000    1035 0.0600    1398 0.3928
1020 2    1035 0.0000    1035 0.0537    1398 0.3941
1021 2    1035 0.0000    1035 0.0507    1398 0.3972
1022 2    1035 0.0000    1035 0.0487    1398 0.3829
1023 2    1151 0.0000    1151 0.0716    1398 0.3577
1024 2    1151 0.0000    1151 0.0707    1398 0.3779
1025 2    1035 0.0000    1035 0.0532    1398 0.4043
1026 2    1035 0.0000    1035 0.0676    1398 0.4081
1027 2    1843 0.0000    1843 0.0675    1398 0.3676
1028 2    282 0.0000    282 0.0731    692 0.3947
1029 2    1035 0.0000    1035 0.0757    1398 0.4023
1030 2    1035 0.0000    1035 0.0462    1398 0.4077
1031 2    1035 0.0000    1035 0.0508    1398 0.4099
1032 2    1035 0.0000    1035 0.0594    1398 0.4246
1033 2    1035 0.0000    1035 0.0565    1398 0.4115
1034 2    1035 0.1234    1071 0.1021    1398 0.4138
1035 2    1035 0.0000    1035 0.0348    1398 0.4145
1036 2    1035 0.0000    1035 0.0600    1398 0.4183
1037 2    1035 0.0000    1035 0.0258    1398 0.4175
1038 2    1035 0.0000    1035 0.0517    1398 0.4054
1039 2    1035 0.0000    1035 0.0662    1398 0.4029
1040 2    1035 0.0000    1035 0.0638    1398 0.4063
1041 2    519 0.0000    519 0.0964    1398 0.4574
1042 2    1001 0.0000    1001 0.0739    1398 0.4496
1043 2    519 0.0000    519 0.0452    1398 0.4175
1044 2    519 0.0000    519 0.0486    1398 0.3663
1045 2    1035 0.0000    1035 0.0525    1398 0.3746
1046 2    1035 0.0000    1035 0.0499    1398 0.3984
1047 2    1179 0.0000    1179 0.0645    1398 0.4165
1048 2    1035 0.0000    1035 0.0876    1398 0.4342
1049 2    1843 0.0000    1843 0.0804    1398 0.3682
1050 2    1035 0.0000    1035 0.0285    1398 0.4225
1051 2    1035 0.0000    1035 0.0576    1398 0.3936
1052 2    1035 0.0000    1035 0.0532    1398 0.4017
1053 2    1179 0.0000    1179 0.0740    1398 0.3952
1054 2    1179 0.0000    1179 0.0661    1398 0.4060
1055 2    1634 0.0000    1634 0.0731    1398 0.3386
1056 2    1634 0.0000    1634 0.0813    1398 0.3286
1057 2    1059 0.0000    1059 0.0893    1398 0.3057
1058 2    1059 0.1126    1760 0.1002    263 0.2921
1059 2    1761 0.0000    1761 0.0872    1398 0.3088
1060 2    1407 0.0000    1407 0.0930    526 0.3375
1061 2    1059 0.0000    1059 0.0584    526 0.2919
1062 2    1013 0.0000    1013 0.0775    1398 0.3066
1063 2    1064 0.1194    209 0.1003    1485 0.3068
1064 2    1064 0.0000    1064 0.0863    1485 0.3093
1065 2    1013 0.0000    1013 0.0602    1485 0.3218
1066 2    1634 0.0000    1634 0.0809    1398 0.3426
1067 2    1843 0.0000    1843 0.0805    1398 0.3315
1068 2    1555 0.0000    1555 0.0761    1485 0.3404
1069 2    1843 0.0000    1843 0.0641    1398 0.3293
1070 2    1071 0.1053    1179 0.1000    1398 0.4052
1071 2    234 0.0000    234 0.0769    1398 0.3299
1072 2    234 0.0000    234 0.0768    1398 0.3618
1073 2    234 0.0000    234 0.0621    1398 0.3690
1074 2    234 0.0000    234 0.0727    1398 0.3619
1075 2    1151 0.0000    1151 0.0875    1398 0.3826
1076 2    1151 0.0000    1151 0.0829    1398 0.3705
1077 2    234 0.0000    234 0.0850    1398 0.3662
1078 2    1580 0.0000    1580 0.0634    1398 0.3815
1079 2    1580 0.0000    1580 0.0793    1398 0.3415
1080 2    436 0.0000    436 0.0994    1398 0.4096
1081 2    448 0.0000    448 0.0907    1398 0.4056
1082 2    436 0.0000    436 0.0939    1398 0.4101
1083 2    436 0.0000    436 0.0879    1398 0.4193
1084 2    436 0.0000    436 0.0733    1398 0.4225
1085 2    436 0.0000    436 0.0766    1398 0.4138
1086 2    436 0.0000    436 0.0787    1398 0.4144
1087 2    436 0.0000    436 0.0796    1398 0.4270
1088 2    436 0.0000    436 0.0812    692 0.3878
1089 2    1623 0.0000    1623 0.0681    1398 0.4301
1090 2    1623 0.0000    1623 0.0573    1398 0.4242
1091 2    1623 0.0000    1623 0.0684    1398 0.4386
1092 2    436 0.0000    436 0.0591    1398 0.4026
1093 2    436 0.0000    436 0.0371    1398 0.4427
1094 2    436 0.0000    436 0.0506    1398 0.4356
1095 2    1623 0.0000    1623 0.0751    1398 0.4293
1096 2    1580 0.0000    1580 0.0810    1398 0.3320
1097 2    209 0.0000    209 0.0852    1398 0.3248
1098 2    1580 0.0000    1580 0.0645    1398 0.3820
1099 2    1613 0.0000    1613 0.0803    1398 0.3460
1100 2    1730 0.0000    1730 0.0911    276 0.2876
1101 2    869 0.0000    869 0.0827    1398 0.3214
1102 2    448 0.0000    448 0.0697    1398 0.3594
1103 2    934 0.0000    934 0.0621    692 0.3178
1104 2    934 0.0000    934 0.0733    692 0.3046
1105 2    934 0.0000    934 0.0543    692 0.3086
1106 2    934 0.0000    934 0.0783    1398 0.3261
1107 2    1109 0.0000    1109 0.0562    1485 0.2915
1108 2    1109 0.1213    1555 0.1033    1485 0.3103
1109 2    934 0.0000    934 0.0547    1398 0.3332
1110 2    934 0.0000    934 0.0697    692 0.3185
1111 2    934 0.0000    934 0.0641    692 0.3054
1112 2    934 0.0000    934 0.0578    692 0.3070
1113 2    934 0.0000    934 0.0662    692 0.3312
1114 2    869 0.0000    869 0.0799    692 0.3248
1115 2    934 0.0000    934 0.0548    1398 0.3499
1116 2    934 0.0000    934 0.0766    1398 0.3185
1117 2    934 0.0000    934 0.0736    692 0.2969
1118 2    934 0.0000    934 0.0882    692 0.3222
1119 2    934 0.0000    934 0.0620    692 0.3073
1120 2    934 0.0000    934 0.0657    1398 0.3270
1121 2    934 0.0000    934 0.0832    1398 0.3503
1122 2    934 0.0000    934 0.0847    1398 0.3411
1123 2    934 0.0000    934 0.0676    1398 0.3522
1124 2    934 0.0000    934 0.0815    1398 0.3088
1125 2    934 0.0000    934 0.0781    692 0.2970
1126 2    934 0.0000    934 0.0710    1398 0.3475
1127 2    934 0.0000    934 0.0679    1398 0.3498
1128 2    934 0.0000    934 0.0758    1398 0.2993
1129 2    934 0.0000    934 0.0559    1398 0.3645
1130 2    934 0.0000    934 0.0654    1398 0.3414
1131 2    934 0.0000    934 0.0456    1398 0.3399
1132 2    934 0.0000    934 0.0562    692 0.3105
1133 2    519 0.0000    519 0.0360    1398 0.3662
1134 2    1623 0.0000    1623 0.0915    692 0.3691
1135 2    934 0.0000    934 0.0691    1398 0.3415
1136 2    1013 0.0000    1013 0.0660    526 0.3196
1137 2    1138 0.1141    214 0.1022    276 0.3317
1138 2    1138 0.0000    1138 0.0645    276 0.3223
1139 2    1013 0.0000    1013 0.0809    526 0.3340
1140 2    1138 0.0000    1138 0.0734    276 0.3034
1141 2    1151 0.0000    1151 0.0506    1398 0.3786
1142 2    363 0.0000    363 0.0781    692 0.3745
1143 2    1151 0.0000    1151 0.0491    1398 0.3942
1144 2    1179 0.0000    1179 0.0603    1398 0.3981
1145 2    1634 0.0000    1634 0.0701    1398 0.3570
1146 2    1151 0.0000    1151 0.0731    1398 0.3880
1147 2    1151 0.0000    1151 0.0488    1398 0.3779
1148 2    1151 0.0000    1151 0.0431    1398 0.3793
1149 2    1151 0.0000    1151 0.0566    1398 0.4018
1150 2    1151 0.1165    1179 0.1022    1398 0.3605
1151 2    1151 0.0000    1151 0.0727    1398 0.3830
1152 2    1179 0.0000    1179 0.0554    1398 0.4442
1153 2    1179 0.0000    1179 0.0389    1398 0.4321
1154 2    1151 0.0000    1151 0.0401    1398 0.3779
1155 2    1179 0.0000    1179 0.0551    1398 0.4147
1156 2    1151 0.0000    1151 0.0505    1398 0.3867
1157 2    1151 0.0000    1151 0.0552    1398 0.3990
1158 2    1179 0.0000    1179 0.0612    1398 0.4052
1159 2    1179 0.0000    1179 0.0507    1398 0.4168
1160 2    1179 0.0000    1179 0.0582    1398 0.4089
1161 2    1179 0.0000    1179 0.0469    1398 0.4169
1162 2    1179 0.0000    1179 0.0689    1398 0.4475
1163 2    1151 0.0000    1151 0.0621    1398 0.3931
1164 2    1179 0.0000    1179 0.0417    1398 0.4496
1165 2    1179 0.0000    1179 0.0492    1398 0.4287
1166 2    1179 0.0000    1179 0.0671    1398 0.3953
1167 2    1151 0.0000    1151 0.0683    1398 0.3902
1168 2    1179 0.0000    1179 0.0596    1398 0.4025
1169 2    1179 0.0000    1179 0.0536    1398 0.4495
1170 2    1179 0.0000    1179 0.0589    1398 0.4086
1171 2    1151 0.0000    1151 0.0648    1398 0.3994
1172 2    1179 0.0000    1179 0.0456    1398 0.4268
1173 2    1179 0.0000    1179 0.0431    1398 0.4267
1174 2    1179 0.0000    1179 0.0534    1398 0.4062
1175 2    1179 0.0000    1179 0.0538    1398 0.4118
1176 2    1179 0.0000    1179 0.0228    1398 0.4426
1177 2    1179 0.0000    1179 0.0403    1398 0.4371
1178 2    1179 0.1233    1071 0.1000    1398 0.4395
1179 2    1179 0.0000    1179 0.0499    1398 0.4266
1180 2    1179 0.0000    1179 0.0519    1398 0.4106
1181 2    1151 0.0000    1151 0.0361    1398 0.3560
1182 2    1179 0.0000    1179 0.0531    1398 0.4092
1183 2    1151 0.0000    1151 0.0557    1398 0.4057
1184 2    1035 0.0000    1035 0.0554    1398 0.4433
1185 2    519 0.0000    519 0.0843    692 0.3571
1186 2    934 0.0000    934 0.0766    1398 0.3368
1187 2    1471 0.0000    1471 0.0742    1398 0.3026
1188 2    448 0.0000    448 0.0915    1398 0.3741
1189 2    209 0.0000    209 0.0796    1739 0.2847
1190 2    1613 0.0000    1613 0.0923    1398 0.3548
1191 2    1471 0.0000    1471 0.0668    1398 0.3171
1192 2    1613 0.0000    1613 0.0856    1398 0.3350
1193 2    1730 0.0000    1730 0.0761    692 0.2765
1194 2    934 0.0000    934 0.0516    692 0.3094
1195 2    934 0.0000    934 0.0670    1398 0.3105
1196 2    934 0.0000    934 0.0888    692 0.3247
1197 2    1700 0.0000    1700 0.0763    1398 0.2964
1198 2    934 0.0000    934 0.0693    692 0.2974
1199 2    934 0.0000    934 0.0629    692 0.3105
1200 2    934 0.0000    934 0.0642    692 0.3066
1201 2    934 0.0000    934 0.0886    692 0.2937
1202 2    934 0.0000    934 0.0768    1398 0.3021
1203 2    934 0.0000    934 0.0790    1398 0.3257
1204 2    448 0.0000    448 0.0836    1398 0.3729
1205 2    448 0.0000    448 0.0805    1398 0.3725
1206 2    1623 0.0000    1623 0.0750    1398 0.3919
1207 2    1471 0.0000    1471 0.0639    1398 0.3382
1208 2    1555 0.0000    1555 0.0850    276 0.3199
1209 2    1210 0.1098    756 0.1007    1179 0.4023
1210 2    1211 0.1223    556 0.1029    1179 0.3532
1211 2    934 0.0000    934 0.0778    692 0.3873
1212 2    436 0.0000    436 0.0775    692 0.4097
1213 2    1220 0.0000    1220 0.0818    692 0.3545
1214 2    1215 0.1641    1221 0.1039    1398 0.2999
1215 2    1215 0.0000    1215 0.0630    1398 0.3346
1216 2    234 0.0000    234 0.0832    1398 0.2922
1217 2    3 0.0000    3 0.0866    692 0.3516
1218 2    1001 0.0000    1001 0.0689    1398 0.4093
1219 2    1220 0.1783    1001 0.1028    1398 0.3808
1220 2    1221 0.1303    1645 0.1006    1485 0.2830
1221 2    214 0.0000    214 0.0586    276 0.3505
1222 2    1223 0.1122    1471 0.1024    1398 0.3076
1223 2    214 0.0000    214 0.0667    526 0.3346
1224 2    1660 0.0000    1660 0.0784    276 0.3307
1225 2    328 0.0000    328 0.0730    276 0.3652
1226 2    214 0.0000    214 0.0614    276 0.3578
1227 2    1059 0.0000    1059 0.0975    263 0.3029
1228 2    328 0.0000    328 0.0872    276 0.3832
1229 2    328 0.0000    328 0.0689    1179 0.3510
1230 2    1059 0.0000    1059 0.0890    526 0.2981
1231 2    1543 0.0000    1543 0.0889    526 0.3751
1232 2    328 0.0000    328 0.0708    276 0.3554
1233 2    1237 0.0000    1237 0.0694    1485 0.3415
1234 2    1760 0.0000    1760 0.0896    276 0.3192
1235 2    1660 0.0000    1660 0.0759    1485 0.3203
1236 2    1237 0.1159    1109 0.1044    1485 0.3292
1237 2    214 0.0000    214 0.0580    526 0.3373
1238 2    328 0.0000    328 0.0614    276 0.3677
1239 2    214 0.0000    214 0.0612    276 0.3697
1240 2    328 0.0000    328 0.0763    276 0.3863
1241 2    1237 0.0000    1237 0.0802    526 0.3263
1242 2    1237 0.0000    1237 0.0466    1485 0.3277
1243 2    1237 0.0000    1237 0.0528    1485 0.2983
1244 2    1237 0.0000    1237 0.0917    1485 0.3418
1245 2    1247 0.0000    1247 0.0587    1179 0.3439
1246 2    1247 0.1144    97 0.1032    1179 0.3825
1247 2    1769 0.0000    1769 0.0782    1179 0.3011
1248 2    1293 0.0000    1293 0.0671    692 0.3304
1249 2    1769 0.0000    1769 0.0929    1398 0.3355
1250 2    1934 0.0000    1934 0.0854    1398 0.3064
1251 2    526 0.0000    526 0.0765    1398 0.4431
1252 2    1292 0.0000    1292 0.0749    1398 0.4279
1253 2    526 0.0000    526 0.0808    1398 0.4195
1254 2    1471 0.0000    1471 0.0839    1398 0.3695
1255 2    1471 0.0000    1471 0.0599    1398 0.3335
1256 2    1471 0.0000    1471 0.0892    1398 0.3412
1257 2    519 0.0000    519 0.0837    1398 0.3649
1258 2    519 0.0000    519 0.0627    1398 0.3748
1259 2    3 0.0000    3 0.0825    692 0.2909
1260 2    1215 0.0000    1215 0.0883    692 0.3110
1261 2    519 0.0000    519 0.0774    692 0.3769
1262 2    869 0.0000    869 0.0924    692 0.3183
1263 2    1064 0.0000    1064 0.0714    1485 0.3123
1264 2    1064 0.0000    1064 0.0985    1485 0.2985
1265 2    1266 0.1583    1269 0.1204    276 0.3133
1266 2    1269 0.0000    1269 0.0632    1398 0.3215
1267 2    531 0.0000    531 0.0700    1035 0.3180
1268 2    1269 0.1229    531 0.1027    1398 0.3264
1269 2    1270 0.1210    1221 0.1084    1179 0.3206
1270 2    1270 0.0000    1270 0.0885    1179 0.3463
1271 2    1293 0.0000    1293 0.0640    1398 0.3709
1272 2    448 0.0000    448 0.0701    1398 0.3640
1273 2    448 0.0000    448 0.0676    1398 0.3665
1274 2    448 0.0000    448 0.0651    1398 0.3696
1275 2    448 0.0000    448 0.0852    1398 0.3530
1276 2    448 0.0000    448 0.0815    1398 0.3955
1277 2    448 0.0000    448 0.0637    1398 0.3759
1278 2    448 0.0000    448 0.0670    1398 0.3645
1279 2    1292 0.0000    1292 0.0869    1398 0.4214
1280 2    448 0.0000    448 0.0709    1398 0.3573
1281 2    448 0.0000    448 0.0596    1398 0.3699
1282 2    519 0.0000    519 0.0803    1398 0.4059
1283 2    1292 0.0000    1292 0.0625    1398 0.4133
1284 2    1292 0.0000    1292 0.0429    1398 0.4223
1285 2    1289 0.0000    1289 0.0585    1398 0.3824
1286 2    1289 0.0000    1289 0.0881    1398 0.3876
1287 2    1292 0.0000    1292 0.0632    1398 0.3873
1288 2    1289 0.1118    1471 0.1019    1398 0.3493
1289 2    1292 0.0000    1292 0.0585    1398 0.4095
1290 2    1289 0.0000    1289 0.0642    1398 0.3474
1291 2    1292 0.1069    436 0.1016    1398 0.4156
1292 2    1293 0.1122    877 0.1013    1398 0.3502
1293 2    1652 0.0000    1652 0.0825    276 0.3420
1294 2    1295 0.1183    546 0.1025    1398 0.3318
1295 2    1293 0.0000    1293 0.0691    1398 0.3317
1296 2    1295 0.0000    1295 0.0810    1398 0.3212
1297 2    1289 0.0000    1289 0.0783    1398 0.3238
1298 2    1293 0.0000    1293 0.0411    1398 0.3616
1299 2    1293 0.0000    1293 0.0495    1398 0.3512
1300 2    1293 0.0000    1293 0.0785    1398 0.3873
1301 2    436 0.0000    436 0.0924    1398 0.4050
1302 2    1612 0.0000    1612 0.0670    1398 0.3973
1303 2    1580 0.0000    1580 0.0704    1398 0.3507
1304 2    711 0.0000    711 0.0746    276 0.3386
1305 2    711 0.0000    711 0.0876    276 0.3182
1306 2    711 0.0000    711 0.0831    1485 0.2695
1307 2    875 0.0000    875 0.0945    1398 0.2955
1308 2    1580 0.0000    1580 0.0650    1398 0.3412
1309 2    1580 0.0000    1580 0.0432    1398 0.3775
1310 2    1580 0.0000    1580 0.0798    1398 0.3401
1311 2    214 0.0000    214 0.0759    276 0.3638
1312 2    957 0.0000    957 0.0798    526 0.3555
1313 2    214 0.0000    214 0.0676    276 0.3783
1314 2    1138 0.0000    1138 0.0785    276 0.3190
1315 2    214 0.0000    214 0.0737    276 0.3219
1316 2    214 0.0000    214 0.0549    526 0.3608
1317 2    214 0.0000    214 0.0770    276 0.3140
1318 2    957 0.0000    957 0.0822    526 0.3185
1319 2    1660 0.0000    1660 0.0720    526 0.3488
1320 2    214 0.0000    214 0.0780    276 0.3762
1321 2    339 0.0000    339 0.0819    526 0.3656
1322 2    1543 0.0000    1543 0.0697    526 0.3631
1323 2    327 0.0000    327 0.0700    276 0.4130
1324 2    1696 0.0000    1696 0.0904    276 0.3399
1325 2    794 0.0000    794 0.0741    436 0.4152
1326 2    97 0.0000    97 0.0785    1179 0.3886
1327 2    1735 0.0000    1735 0.0719    276 0.3809
1328 2    1735 0.0000    1735 0.0885    1179 0.3849
1329 2    730 0.0000    730 0.0922    276 0.4401
1330 2    1600 0.0000    1600 0.0962    692 0.3453
1331 2    430 0.0000    430 0.0667    1179 0.3141
1332 2    1334 0.0000    1334 0.0970    1398 0.3555
1333 2    1334 0.1171    1293 0.1052    1398 0.3737
1334 2    1334 0.0000    1334 0.0723    1398 0.4323
1335 2    1293 0.0000    1293 0.0491    692 0.3372
1336 2    448 0.0000    448 0.0581    1398 0.4015
1337 2    546 0.0000    546 0.0668    1398 0.2977
1338 2    1652 0.0000    1652 0.0738    276 0.3366
1339 2    531 0.0000    531 0.0681    276 0.3225
1340 2    1293 0.0000    1293 0.0629    1398 0.3698
1341 2    448 0.0000    448 0.0596    1398 0.4083
1342 2    448 0.0000    448 0.0566    1398 0.3897
1343 2    1289 0.0000    1289 0.0799    1398 0.3367
1344 2    448 0.0000    448 0.0409    1398 0.3861
1345 2    448 0.0000    448 0.0760    1398 0.3312
1346 2    448 0.0000    448 0.0601    1398 0.3550
1347 2    448 0.0000    448 0.0512    1398 0.3630
1348 2    448 0.0000    448 0.0441    1398 0.4016
1349 2    1777 0.0000    1777 0.0818    692 0.3126
1350 2    535 0.0000    535 0.0964    276 0.3373
1351 2    535 0.0000    535 0.0348    526 0.3677
1352 2    535 0.0000    535 0.0605    276 0.3967
1353 2    556 0.0000    556 0.0701    276 0.3483
1354 2    1361 0.0000    1361 0.0807    276 0.4044
1355 2    1361 0.0000    1361 0.0785    276 0.4201
1356 2    1357 0.1233    1211 0.1058    1179 0.3523
1357 2    430 0.0000    430 0.0781    1179 0.3229
1358 2    430 0.0000    430 0.0576    1179 0.3220
1359 2    1641 0.0000    1641 0.0772    1179 0.3105
1360 2    1361 0.1348    556 0.1035    276 0.3985
1361 2    1210 0.0000    1210 0.0786    276 0.4310
1362 2    756 0.0000    756 0.0750    276 0.4263
1363 2    97 0.0000    97 0.0674    276 0.4039
1364 2    686 0.0000    686 0.0834    276 0.3879
1365 2    801 0.0000    801 0.0686    1179 0.4127
1366 2    756 0.0000    756 0.0691    1179 0.3967
1367 2    756 0.0000    756 0.0805    1179 0.4090
1368 2    756 0.0000    756 0.0661    1179 0.3874
1369 2    1398 0.0000    1398 0.0860    1179 0.4479
1370 2    1371 0.1159    711 0.1005    1485 0.2987
1371 2    1372 0.1217    168 0.1056    436 0.3702
1372 2    686 0.0000    686 0.0498    526 0.3720
1373 2    403 0.0000    403 0.0757    1179 0.3633
1374 2    1398 0.0000    1398 0.0612    526 0.4154
1375 2    367 0.0000    367 0.0844    526 0.3365
1376 2    1704 0.0000    1704 0.0666    276 0.3856
1377 2    684 0.0000    684 0.0913    1485 0.3650
1378 2    1735 0.0000    1735 0.0850    526 0.3768
1379 2    616 0.0000    616 0.0665    1179 0.3507
1380 2    97 0.0000    97 0.0673    276 0.3788
1381 2    179 0.0000    179 0.0872    692 0.2873
1382 2    339 0.0000    339 0.0795    1485 0.3453
1383 2    1371 0.0000    1371 0.0801    1485 0.2996
1384 2    1398 0.0000    1398 0.0553    276 0.4595
1385 2    1247 0.0000    1247 0.0825    1179 0.3968
1386 2    1387 0.1197    616 0.1020    1179 0.3150
1387 2    168 0.0000    168 0.0877    436 0.3891
1388 2    616 0.0000    616 0.0481    1485 0.3289
1389 2    1390 0.1285    166 0.1004    1179 0.3376
1390 2    1390 0.0000    1390 0.0790    1603 0.3008
1391 2    1392 0.1178    430 0.1034    1179 0.3509
1392 2    684 0.0000    684 0.0814    1485 0.3087
1393 2    681 0.0000    681 0.0936    692 0.2987
1394 2    684 0.0000    684 0.0744    1485 0.3139
1395 2    1371 0.0000    1371 0.0681    1485 0.3007
1396 2    113 0.0000    113 0.0865    692 0.3152
1397 2    1398 0.1207    692 0.1073    276 0.4412
1398 2    1735 0.0000    1735 0.0905    1179 0.3994
1399 2    730 0.0000    730 0.0702    526 0.4015
1400 2    1735 0.0000    1735 0.0901    1485 0.3251
1401 2    1607 0.0000    1607 0.0627    1485 0.3355
1402 2    1509 0.0000    1509 0.0832    1485 0.2892
1403 2    1247 0.0000    1247 0.0898    276 0.3982
1404 2    1603 0.0000    1603 0.0859    276 0.3305
1405 2    1270 0.0000    1270 0.0770    1179 0.3478
1406 2    1407 0.1433    211 0.1042    436 0.3022
1407 2    1407 0.0000    1407 0.0540    526 0.3071
1408 2    1059 0.0000    1059 0.0784    526 0.3296
1409 2    1407 0.0000    1407 0.0590    526 0.3313
1410 2    957 0.0000    957 0.0851    526 0.3122
1411 2    934 0.0000    934 0.0481    692 0.3592
1412 2    934 0.0000    934 0.0335    692 0.3258
1413 2    934 0.0000    934 0.0646    1398 0.3217
1414 2    934 0.0000    934 0.0504    692 0.3175
1415 2    1623 0.0000    1623 0.0626    692 0.3755
1416 2    934 0.0000    934 0.0476    692 0.3123
1417 2    934 0.0000    934 0.0918    1398 0.2920
1418 2    934 0.0000    934 0.0467    692 0.3220
1419 2    934 0.0000    934 0.0757    1398 0.3097
1420 2    1634 0.0000    1634 0.0811    1398 0.3498
1421 2    934 0.0000    934 0.0709    1398 0.3257
1422 2    934 0.0000    934 0.0893    1398 0.3460
1423 2    934 0.0000    934 0.0713    1398 0.2986
1424 2    934 0.0000    934 0.0802    1398 0.3055
1425 2    934 0.0000    934 0.0794    692 0.3219
1426 2    934 0.0000    934 0.0456    692 0.3356
1427 2    1371 0.0000    1371 0.0850    1485 0.2781
1428 2    934 0.0000    934 0.0544    692 0.3157
1429 2    934 0.0000    934 0.0849    692 0.2995
1430 2    934 0.0000    934 0.0773    692 0.3184
1431 2    934 0.0000    934 0.0532    692 0.3125
1432 2    934 0.0000    934 0.0864    692 0.2879
1433 2    934 0.0000    934 0.0195    692 0.3431
1434 2    934 0.0000    934 0.0483    692 0.3213
1435 2    934 0.0000    934 0.0324    692 0.3280
1436 2    934 0.0000    934 0.0670    1398 0.3448
1437 2    934 0.0000    934 0.0740    1398 0.3060
1438 2    934 0.0000    934 0.0567    1398 0.3293
1439 2    934 0.0000    934 0.0781    692 0.2916
1440 2    934 0.0000    934 0.0571    1398 0.3070
1441 2    934 0.0000    934 0.0628    1398 0.3239
1442 2    934 0.0000    934 0.0474    692 0.3241
1443 2    934 0.0000    934 0.0697    1398 0.3363
1444 2    869 0.0000    869 0.0880    692 0.3091
1445 2    934 0.0000    934 0.0607    692 0.3058
1446 2    934 0.0000    934 0.0959    692 0.2868
1447 2    934 0.0000    934 0.0592    1398 0.3283
1448 2    934 0.0000    934 0.0572    692 0.3187
1449 2    934 0.0000    934 0.0812    1398 0.3210
1450 2    934 0.0000    934 0.0599    692 0.3358
1451 2    934 0.0000    934 0.0764    1398 0.3308
1452 2    934 0.0000    934 0.0759    692 0.3586
1453 2    934 0.0000    934 0.0527    1398 0.3425
1454 2    934 0.0000    934 0.0653    692 0.3064
1455 2    934 0.0000    934 0.0520    692 0.3392
1456 2    934 0.0000    934 0.0939    1398 0.3643
1457 2    934 0.0000    934 0.0876    1398 0.3315
1458 2    519 0.0000    519 0.0979    1398 0.3638
1459 2    225 0.0000    225 0.0727    1398 0.3490
1460 2    519 0.0000    519 0.0795    1398 0.3975
1461 2    519 0.0000    519 0.0729    1398 0.3816
1462 2    519 0.0000    519 0.0756    1398 0.3828
1463 2    519 0.0000    519 0.0698    1398 0.3946
1464 2    1471 0.0000    1471 0.0484    1398 0.3096
1465 2    1471 0.0000    1471 0.0571    1398 0.3366
1466 2    1471 0.0000    1471 0.0664    1398 0.3560
1467 2    1471 0.0000    1471 0.0849    1398 0.3225
1468 2    934 0.0000    934 0.0931    1398 0.3685
1469 2    1471 0.0000    1471 0.0694    692 0.3189
1470 2    1471 0.1176    1289 0.1019    1398 0.3229
1471 2    1471 0.0000    1471 0.0628    1398 0.3302
1472 2    1471 0.0000    1471 0.0555    1398 0.3602
1473 2    1293 0.0000    1293 0.0497    692 0.3759
1474 2    526 0.0000    526 0.0723    1398 0.4301
1475 2    1292 0.0000    1292 0.0786    1398 0.4188
1476 2    448 0.0000    448 0.0693    1398 0.3963
1477 2    448 0.0000    448 0.0624    1398 0.3946
1478 2    1292 0.0000    1292 0.0781    1398 0.4178
1479 2    1292 0.0000    1292 0.0673    1398 0.4229
1480 2    1293 0.0000    1293 0.0724    1398 0.3957
1481 2    1292 0.0000    1292 0.0570    1398 0.4244
1482 2    1334 0.0000    1334 0.0605    1398 0.3876
1483 2    526 0.0000    526 0.0863    1398 0.4410
1484 2    1485 0.1520    526 0.1093    1398 0.4318
1485 2    1334 0.0000    1334 0.0770    1398 0.4266
1486 2    526 0.0000    526 0.0769    1398 0.4398
1487 2    1334 0.0000    1334 0.0758    1398 0.4086
1488 2    1293 0.0000    1293 0.0669    1398 0.3615
1489 2    1761 0.0000    1761 0.0880    1398 0.3428
1490 2    448 0.0000    448 0.0546    1398 0.3799
1491 2    1292 0.0000    1292 0.0819    1398 0.4296
1492 2    1289 0.0000    1289 0.0827    1398 0.3436
1493 2    448 0.0000    448 0.0665    1398 0.3755
1494 2    448 0.0000    448 0.0611    1398 0.3925
1495 2    448 0.0000    448 0.0658    1398 0.3785
1496 2    1292 0.0000    1292 0.0731    1398 0.4273
1497 2    1292 0.0000    1292 0.0815    1398 0.4276
1498 2    1292 0.0000    1292 0.0807    1398 0.4238
1499 2    448 0.0000    448 0.0747    1398 0.4074
1500 2    1334 0.0000    1334 0.0781    1398 0.3885
1501 2    1334 0.0000    1334 0.0837    1398 0.4340
1502 2    1334 0.0000    1334 0.0695    692 0.3736
1503 2    934 0.0000    934 0.0802    692 0.3560
1504 2    1292 0.0000    1292 0.0715    1398 0.3720
1505 2    535 0.0000    535 0.0954    276 0.3667
1506 2    535 0.0000    535 0.0912    276 0.3825
