# This File stores the CDE (Cluster Distribution Entropy) using the clustering >>ClosestCenters<< of the given TrajNameList
# >> Nr of Cluster vs Time <<
# >> normalized Nr of Cluster vs Time <<
# >> Entropy vs Time <<
# >> normalized Entropy vs Time <<
# elapsed time = 0.87 seconds
#  ThresholdList = [0.1, 0.15]
#  TrajNameList = ['Met_Amber1_stripped', 'Met_Amber2_stripped']
#  TrjLenList = [1000, 1000]
#  updated TrjLenList = [1000, 1000]
#  TimeStep = 1
#  StartFrame = 0
#  EndingFrame = 1000
#                   |             Threshold = 0.1                |r=0.15
#    Frame | TrajNr | NrClusts | normNrClusts | CDE | normCDE | ... 
# 
740 1   132 0.92 4.5728 0.9365   23 1.00 2.8686 0.9149
741 1   132 0.92 4.5720 0.9363   23 1.00 2.8683 0.9148
742 1   132 0.92 4.5716 0.9363   23 1.00 2.8679 0.9147
743 1   132 0.92 4.5707 0.9361   23 1.00 2.8676 0.9146
744 1   132 0.92 4.5709 0.9361   23 1.00 2.8669 0.9143
745 1   132 0.92 4.5707 0.9361   23 1.00 2.8664 0.9142
746 1   132 0.92 4.5714 0.9362   23 1.00 2.8657 0.9140
747 1   132 0.92 4.5719 0.9363   23 1.00 2.8650 0.9137
748 1   132 0.92 4.5711 0.9362   23 1.00 2.8660 0.9140
749 1   132 0.92 4.5718 0.9363   23 1.00 2.8653 0.9138
750 1   132 0.92 4.5721 0.9364   23 1.00 2.8647 0.9137
751 1   132 0.92 4.5709 0.9361   23 1.00 2.8640 0.9134
752 1   132 0.92 4.5705 0.9360   23 1.00 2.8633 0.9132
753 1   132 0.92 4.5700 0.9359   23 1.00 2.8625 0.9129
754 1   132 0.92 4.5707 0.9361   23 1.00 2.8617 0.9127
755 1   132 0.92 4.5712 0.9362   23 1.00 2.8609 0.9124
756 1   132 0.92 4.5717 0.9363   23 1.00 2.8601 0.9122
757 1   132 0.92 4.5717 0.9363   23 1.00 2.8606 0.9123
758 1   132 0.92 4.5720 0.9363   23 1.00 2.8598 0.9121
759 1   132 0.92 4.5715 0.9362   23 1.00 2.8593 0.9119
760 1   132 0.92 4.5714 0.9362   23 1.00 2.8598 0.9121
761 1   132 0.92 4.5714 0.9362   23 1.00 2.8592 0.9119
762 1   132 0.92 4.5708 0.9361   23 1.00 2.8587 0.9117
763 1   132 0.92 4.5692 0.9358   23 1.00 2.8587 0.9117
764 1   132 0.92 4.5675 0.9354   23 1.00 2.8582 0.9116
765 1   132 0.92 4.5676 0.9354   23 1.00 2.8583 0.9116
766 1   132 0.92 4.5681 0.9355   23 1.00 2.8588 0.9118
767 1   132 0.92 4.5692 0.9358   23 1.00 2.8588 0.9118
768 1   132 0.92 4.5683 0.9356   23 1.00 2.8592 0.9119
769 1   132 0.92 4.5686 0.9356   23 1.00 2.8584 0.9116
770 1   132 0.92 4.5693 0.9358   23 1.00 2.8584 0.9116
771 1   132 0.92 4.5682 0.9356   23 1.00 2.8588 0.9118
772 1   132 0.92 4.5682 0.9356   23 1.00 2.8618 0.9127
773 1   132 0.92 4.5687 0.9357   23 1.00 2.8617 0.9127
774 1   132 0.92 4.5689 0.9357   23 1.00 2.8621 0.9128
775 1   132 0.92 4.5685 0.9356   23 1.00 2.8617 0.9127
776 1   132 0.92 4.5679 0.9355   23 1.00 2.8614 0.9126
777 1   132 0.92 4.5680 0.9355   23 1.00 2.8608 0.9124
778 1   132 0.92 4.5672 0.9354   23 1.00 2.8602 0.9122
779 1   132 0.92 4.5673 0.9354   23 1.00 2.8600 0.9121
780 1   132 0.92 4.5667 0.9353   23 1.00 2.8596 0.9120
781 1   132 0.92 4.5666 0.9352   23 1.00 2.8591 0.9119
782 1   132 0.92 4.5664 0.9352   23 1.00 2.8585 0.9117
783 1   132 0.92 4.5660 0.9351   23 1.00 2.8579 0.9115
784 1   132 0.92 4.5661 0.9351   23 1.00 2.8589 0.9118
785 1   132 0.92 4.5655 0.9350   23 1.00 2.8582 0.9116
786 1   132 0.92 4.5649 0.9349   23 1.00 2.8575 0.9113
787 1   132 0.92 4.5652 0.9350   23 1.00 2.8580 0.9115
788 1   132 0.92 4.5655 0.9350   23 1.00 2.8573 0.9113
789 1   132 0.92 4.5656 0.9350   23 1.00 2.8567 0.9111
790 1   132 0.92 4.5650 0.9349   23 1.00 2.8562 0.9109
791 1   132 0.92 4.5645 0.9348   23 1.00 2.8554 0.9107
792 1   132 0.92 4.5646 0.9348   23 1.00 2.8547 0.9104
793 1   132 0.92 4.5647 0.9349   23 1.00 2.8542 0.9103
794 1   132 0.92 4.5642 0.9348   23 1.00 2.8537 0.9101
795 1   132 0.92 4.5650 0.9349   23 1.00 2.8541 0.9103
796 1   132 0.92 4.5650 0.9349   23 1.00 2.8534 0.9100
797 1   132 0.92 4.5648 0.9349   23 1.00 2.8526 0.9098
798 1   132 0.92 4.5645 0.9348   23 1.00 2.8518 0.9095
799 1   132 0.92 4.5639 0.9347   23 1.00 2.8509 0.9092
800 1   132 0.92 4.5632 0.9345   23 1.00 2.8501 0.9090
801 1   132 0.92 4.5626 0.9344   23 1.00 2.8496 0.9088
802 1   132 0.92 4.5627 0.9345   23 1.00 2.8488 0.9086
803 1   132 0.92 4.5631 0.9345   23 1.00 2.8492 0.9087
804 1   132 0.92 4.5623 0.9344   23 1.00 2.8484 0.9084
805 1   132 0.92 4.5634 0.9346   23 1.00 2.8486 0.9085
806 1   133 0.92 4.5673 0.9339   23 1.00 2.8512 0.9093
807 1   134 0.93 4.5711 0.9333   23 1.00 2.8512 0.9093
808 1   134 0.93 4.5733 0.9337   23 1.00 2.8522 0.9096
809 1   134 0.93 4.5734 0.9338   23 1.00 2.8531 0.9099
810 1   134 0.93 4.5749 0.9341   23 1.00 2.8555 0.9107
811 1   134 0.93 4.5760 0.9343   23 1.00 2.8547 0.9104
812 1   134 0.93 4.5760 0.9343   23 1.00 2.8556 0.9107
813 1   134 0.93 4.5753 0.9341   23 1.00 2.8553 0.9106
814 1   135 0.94 4.5791 0.9335   23 1.00 2.8547 0.9104
815 1   135 0.94 4.5813 0.9339   23 1.00 2.8541 0.9102
816 1   136 0.94 4.5851 0.9333   23 1.00 2.8549 0.9105
817 1   136 0.94 4.5835 0.9330   23 1.00 2.8549 0.9105
818 1   136 0.94 4.5843 0.9332   23 1.00 2.8548 0.9105
819 1   136 0.94 4.5854 0.9334   23 1.00 2.8547 0.9105
820 1   136 0.94 4.5861 0.9335   23 1.00 2.8570 0.9112
821 1   137 0.95 4.5899 0.9329   23 1.00 2.8569 0.9111
822 1   137 0.95 4.5907 0.9331   23 1.00 2.8568 0.9111
823 1   137 0.95 4.5928 0.9335   23 1.00 2.8576 0.9114
824 1   137 0.95 4.5949 0.9339   23 1.00 2.8577 0.9114
825 1   137 0.95 4.5954 0.9340   23 1.00 2.8585 0.9116
826 1   137 0.95 4.5959 0.9341   23 1.00 2.8586 0.9117
827 1   137 0.95 4.5952 0.9340   23 1.00 2.8587 0.9117
828 1   137 0.95 4.5955 0.9341   23 1.00 2.8586 0.9117
829 1   137 0.95 4.5957 0.9341   23 1.00 2.8584 0.9116
830 1   138 0.96 4.5994 0.9335   23 1.00 2.8601 0.9122
831 1   138 0.96 4.5990 0.9334   23 1.00 2.8617 0.9127
832 1   138 0.96 4.5984 0.9333   23 1.00 2.8611 0.9125
833 1   138 0.96 4.5977 0.9331   23 1.00 2.8605 0.9123
834 1   138 0.96 4.5982 0.9332   23 1.00 2.8599 0.9121
835 1   138 0.96 4.5975 0.9331   23 1.00 2.8592 0.9119
836 1   138 0.96 4.5967 0.9329   23 1.00 2.8588 0.9117
837 1   138 0.96 4.5961 0.9328   23 1.00 2.8583 0.9116
838 1   138 0.96 4.5964 0.9328   23 1.00 2.8577 0.9114
839 1   138 0.96 4.5967 0.9329   23 1.00 2.8581 0.9115
840 1   138 0.96 4.5972 0.9330   23 1.00 2.8574 0.9113
841 1   138 0.96 4.5974 0.9330   23 1.00 2.8567 0.9111
842 1   138 0.96 4.5974 0.9330   23 1.00 2.8561 0.9109
843 1   138 0.96 4.5981 0.9332   23 1.00 2.8559 0.9108
844 1   138 0.96 4.5980 0.9332   23 1.00 2.8552 0.9106
845 1   138 0.96 4.5994 0.9335   23 1.00 2.8545 0.9104
846 1   138 0.96 4.6005 0.9337   23 1.00 2.8538 0.9102
847 1   138 0.96 4.5997 0.9335   23 1.00 2.8531 0.9099
848 1   138 0.96 4.5994 0.9335   23 1.00 2.8526 0.9098
849 1   138 0.96 4.6001 0.9336   23 1.00 2.8530 0.9099
850 1   138 0.96 4.5999 0.9336   23 1.00 2.8534 0.9100
851 1   138 0.96 4.5995 0.9335   23 1.00 2.8530 0.9099
852 1   138 0.96 4.5997 0.9335   23 1.00 2.8529 0.9099
853 1   138 0.96 4.6000 0.9336   23 1.00 2.8540 0.9102
854 1   138 0.96 4.5999 0.9336   23 1.00 2.8536 0.9101
855 1   138 0.96 4.6001 0.9336   23 1.00 2.8528 0.9099
856 1   138 0.96 4.6001 0.9336   23 1.00 2.8532 0.9100
857 1   138 0.96 4.6015 0.9339   23 1.00 2.8527 0.9098
858 1   138 0.96 4.6023 0.9340   23 1.00 2.8525 0.9097
859 1   138 0.96 4.6019 0.9340   23 1.00 2.8522 0.9096
860 1   138 0.96 4.6015 0.9339   23 1.00 2.8524 0.9097
861 1   139 0.97 4.6052 0.9333   23 1.00 2.8522 0.9096
862 1   139 0.97 4.6055 0.9333   23 1.00 2.8520 0.9096
863 1   139 0.97 4.6048 0.9332   23 1.00 2.8517 0.9095
864 1   139 0.97 4.6041 0.9330   23 1.00 2.8515 0.9094
865 1   139 0.97 4.6033 0.9329   23 1.00 2.8512 0.9093
866 1   139 0.97 4.6030 0.9328   23 1.00 2.8505 0.9091
867 1   139 0.97 4.6040 0.9330   23 1.00 2.8500 0.9090
868 1   139 0.97 4.6054 0.9333   23 1.00 2.8502 0.9090
869 1   140 0.97 4.6091 0.9327   23 1.00 2.8537 0.9101
870 1   140 0.97 4.6111 0.9331   23 1.00 2.8567 0.9111
871 1   140 0.97 4.6126 0.9334   23 1.00 2.8595 0.9120
872 1   140 0.97 4.6146 0.9338   23 1.00 2.8620 0.9128
873 1   140 0.97 4.6151 0.9339   23 1.00 2.8632 0.9132
874 1   140 0.97 4.6154 0.9340   23 1.00 2.8644 0.9135
875 1   140 0.97 4.6155 0.9340   23 1.00 2.8653 0.9138
876 1   140 0.97 4.6175 0.9344   23 1.00 2.8680 0.9147
877 1   140 0.97 4.6189 0.9347   23 1.00 2.8691 0.9150
878 1   140 0.97 4.6188 0.9347   23 1.00 2.8699 0.9153
879 1   140 0.97 4.6202 0.9350   23 1.00 2.8694 0.9152
880 1   140 0.97 4.6222 0.9354   23 1.00 2.8707 0.9156
881 1   140 0.97 4.6236 0.9357   23 1.00 2.8722 0.9160
882 1   140 0.97 4.6247 0.9359   23 1.00 2.8736 0.9165
883 1   140 0.97 4.6267 0.9363   23 1.00 2.8747 0.9168
884 1   140 0.97 4.6255 0.9360   23 1.00 2.8745 0.9168
885 1   140 0.97 4.6269 0.9363   23 1.00 2.8747 0.9168
886 1   140 0.97 4.6257 0.9361   23 1.00 2.8748 0.9169
887 1   140 0.97 4.6271 0.9364   23 1.00 2.8749 0.9169
888 1   140 0.97 4.6281 0.9366   23 1.00 2.8750 0.9169
889 1   141 0.98 4.6317 0.9359   23 1.00 2.8751 0.9169
890 1   141 0.98 4.6337 0.9363   23 1.00 2.8751 0.9170
891 1   141 0.98 4.6324 0.9361   23 1.00 2.8751 0.9170
892 1   141 0.98 4.6311 0.9358   23 1.00 2.8750 0.9169
893 1   141 0.98 4.6298 0.9356   23 1.00 2.8750 0.9169
894 1   141 0.98 4.6285 0.9353   23 1.00 2.8760 0.9172
895 1   141 0.98 4.6292 0.9354   23 1.00 2.8760 0.9172
896 1   141 0.98 4.6278 0.9351   23 1.00 2.8758 0.9172
897 1   142 0.99 4.6313 0.9345   23 1.00 2.8757 0.9171
898 1   142 0.99 4.6314 0.9345   23 1.00 2.8764 0.9174
899 1   142 0.99 4.6300 0.9342   23 1.00 2.8762 0.9173
900 1   142 0.99 4.6305 0.9343   23 1.00 2.8762 0.9173
901 1   142 0.99 4.6290 0.9341   23 1.00 2.8761 0.9173
902 1   142 0.99 4.6275 0.9338   23 1.00 2.8761 0.9173
903 1   142 0.99 4.6260 0.9335   23 1.00 2.8760 0.9172
904 1   142 0.99 4.6245 0.9331   23 1.00 2.8758 0.9172
905 1   142 0.99 4.6229 0.9328   23 1.00 2.8765 0.9174
906 1   142 0.99 4.6214 0.9325   23 1.00 2.8764 0.9174
907 1   142 0.99 4.6198 0.9322   23 1.00 2.8762 0.9173
908 1   142 0.99 4.6181 0.9319   23 1.00 2.8761 0.9173
909 1   142 0.99 4.6182 0.9319   23 1.00 2.8759 0.9172
910 1   142 0.99 4.6165 0.9315   23 1.00 2.8757 0.9171
911 1   142 0.99 4.6149 0.9312   23 1.00 2.8755 0.9171
912 1   142 0.99 4.6132 0.9309   23 1.00 2.8753 0.9170
913 1   142 0.99 4.6114 0.9305   23 1.00 2.8751 0.9170
914 1   142 0.99 4.6097 0.9302   23 1.00 2.8749 0.9169
915 1   142 0.99 4.6079 0.9298   23 1.00 2.8747 0.9168
916 1   142 0.99 4.6083 0.9299   23 1.00 2.8744 0.9167
917 1   142 0.99 4.6097 0.9302   23 1.00 2.8742 0.9167
918 1   142 0.99 4.6080 0.9298   23 1.00 2.8739 0.9166
919 1   142 0.99 4.6062 0.9294   23 1.00 2.8737 0.9165
920 1   142 0.99 4.6044 0.9291   23 1.00 2.8735 0.9164
921 1   142 0.99 4.6026 0.9287   23 1.00 2.8732 0.9163
922 1   142 0.99 4.6007 0.9283   23 1.00 2.8729 0.9162
923 1   142 0.99 4.5989 0.9280   23 1.00 2.8726 0.9161
924 1   142 0.99 4.5970 0.9276   23 1.00 2.8722 0.9160
925 1   142 0.99 4.5951 0.9272   23 1.00 2.8719 0.9159
926 1   142 0.99 4.5932 0.9268   23 1.00 2.8716 0.9158
927 1   142 0.99 4.5913 0.9264   23 1.00 2.8722 0.9160
928 1   142 0.99 4.5894 0.9261   23 1.00 2.8719 0.9159
929 1   142 0.99 4.5874 0.9257   23 1.00 2.8715 0.9158
930 1   142 0.99 4.5855 0.9253   23 1.00 2.8711 0.9157
931 1   142 0.99 4.5865 0.9255   23 1.00 2.8707 0.9155
932 1   142 0.99 4.5846 0.9251   23 1.00 2.8703 0.9154
933 1   142 0.99 4.5826 0.9247   23 1.00 2.8699 0.9153
934 1   142 0.99 4.5806 0.9243   23 1.00 2.8694 0.9151
935 1   142 0.99 4.5786 0.9239   23 1.00 2.8690 0.9150
936 1   142 0.99 4.5766 0.9235   23 1.00 2.8685 0.9149
937 1   142 0.99 4.5746 0.9231   23 1.00 2.8681 0.9147
938 1   142 0.99 4.5725 0.9227   23 1.00 2.8676 0.9146
939 1   142 0.99 4.5705 0.9222   23 1.00 2.8671 0.9144
940 1   142 0.99 4.5716 0.9225   23 1.00 2.8681 0.9147
941 1   142 0.99 4.5727 0.9227   23 1.00 2.8676 0.9146
942 1   142 0.99 4.5706 0.9223   23 1.00 2.8671 0.9144
943 1   142 0.99 4.5706 0.9223   23 1.00 2.8669 0.9143
944 1   142 0.99 4.5686 0.9219   23 1.00 2.8664 0.9142
945 1   142 0.99 4.5690 0.9219   23 1.00 2.8662 0.9141
946 1   142 0.99 4.5693 0.9220   23 1.00 2.8659 0.9140
947 1   142 0.99 4.5672 0.9216   23 1.00 2.8654 0.9139
948 1   142 0.99 4.5652 0.9212   23 1.00 2.8649 0.9137
949 1   142 0.99 4.5631 0.9207   23 1.00 2.8643 0.9135
950 1   142 0.99 4.5610 0.9203   23 1.00 2.8641 0.9134
951 1   142 0.99 4.5589 0.9199   23 1.00 2.8638 0.9134
952 1   142 0.99 4.5592 0.9200   23 1.00 2.8635 0.9133
953 1   142 0.99 4.5571 0.9195   23 1.00 2.8633 0.9132
954 1   142 0.99 4.5572 0.9196   23 1.00 2.8627 0.9130
955 1   142 0.99 4.5551 0.9191   23 1.00 2.8622 0.9128
956 1   143 0.99 4.5586 0.9185   23 1.00 2.8631 0.9131
957 1   143 0.99 4.5565 0.9181   23 1.00 2.8626 0.9130
958 1   143 0.99 4.5543 0.9177   23 1.00 2.8620 0.9128
959 1   143 0.99 4.5522 0.9173   23 1.00 2.8614 0.9126
960 1   143 0.99 4.5501 0.9168   23 1.00 2.8621 0.9128
961 1   143 0.99 4.5479 0.9164   23 1.00 2.8615 0.9126
962 1   143 0.99 4.5457 0.9160   23 1.00 2.8609 0.9124
963 1   143 0.99 4.5436 0.9155   23 1.00 2.8603 0.9122
964 1   143 0.99 4.5414 0.9151   23 1.00 2.8597 0.9120
965 1   143 0.99 4.5392 0.9146   23 1.00 2.8591 0.9118
966 1   143 0.99 4.5370 0.9142   23 1.00 2.8584 0.9116
967 1   143 0.99 4.5379 0.9144   23 1.00 2.8578 0.9114
968 1   143 0.99 4.5357 0.9139   23 1.00 2.8587 0.9117
969 1   143 0.99 4.5335 0.9135   23 1.00 2.8581 0.9115
970 1   143 0.99 4.5313 0.9130   23 1.00 2.8575 0.9113
971 1   143 0.99 4.5314 0.9131   23 1.00 2.8568 0.9111
972 1   143 0.99 4.5314 0.9131   23 1.00 2.8561 0.9109
973 1   144 1.00 4.5349 0.9125   23 1.00 2.8562 0.9109
974 1   144 1.00 4.5327 0.9120   23 1.00 2.8555 0.9107
975 1   144 1.00 4.5304 0.9116   23 1.00 2.8548 0.9105
976 1   144 1.00 4.5282 0.9111   23 1.00 2.8541 0.9103
977 1   144 1.00 4.5291 0.9113   23 1.00 2.8534 0.9100
978 1   144 1.00 4.5269 0.9109   23 1.00 2.8528 0.9098
979 1   144 1.00 4.5247 0.9104   23 1.00 2.8521 0.9096
980 1   144 1.00 4.5224 0.9100   23 1.00 2.8513 0.9094
981 1   144 1.00 4.5202 0.9095   23 1.00 2.8506 0.9091
982 1   144 1.00 4.5180 0.9091   23 1.00 2.8499 0.9089
983 1   144 1.00 4.5157 0.9086   23 1.00 2.8492 0.9087
984 1   144 1.00 4.5157 0.9086   23 1.00 2.8484 0.9085
985 1   144 1.00 4.5134 0.9082   23 1.00 2.8477 0.9082
986 1   144 1.00 4.5112 0.9077   23 1.00 2.8470 0.9080
987 1   144 1.00 4.5089 0.9073   23 1.00 2.8462 0.9077
988 1   144 1.00 4.5067 0.9068   23 1.00 2.8454 0.9075
989 1   144 1.00 4.5044 0.9064   23 1.00 2.8447 0.9073
990 1   144 1.00 4.5021 0.9059   23 1.00 2.8456 0.9075
991 1   144 1.00 4.4999 0.9054   23 1.00 2.8448 0.9073
992 1   144 1.00 4.4976 0.9050   23 1.00 2.8440 0.9070
993 1   144 1.00 4.4953 0.9045   23 1.00 2.8433 0.9068
994 1   144 1.00 4.4930 0.9041   23 1.00 2.8425 0.9065
995 1   144 1.00 4.4907 0.9036   23 1.00 2.8417 0.9063
996 1   144 1.00 4.4884 0.9031   23 1.00 2.8409 0.9060
997 1   144 1.00 4.4862 0.9027   23 1.00 2.8401 0.9058
998 1   144 1.00 4.4871 0.9029   23 1.00 2.8404 0.9059
999 1   144 1.00 4.4874 0.9029   23 1.00 2.8403 0.9059
1000 2   1 0.01 0.0000 0.0000   1 0.04 0.0000 0.0000
1001 2   2 0.02 0.6931 1.0000   2 0.09 0.6931 1.0000
1002 2   2 0.02 0.6365 0.9183   3 0.13 1.0986 1.0000
1003 2   2 0.02 0.5623 0.8113   3 0.13 1.0397 0.9464
1004 2   2 0.02 0.5004 0.7219   3 0.13 1.0549 0.9602
1005 2   2 0.02 0.4506 0.6500   3 0.13 1.0114 0.9206
1006 2   3 0.02 0.7963 0.7248   3 0.13 0.9557 0.8699
1007 2   3 0.02 0.9003 0.8194   3 0.13 0.9003 0.8194
1008 2   3 0.02 0.9369 0.8528   3 0.13 0.8487 0.7725
1009 2   3 0.02 0.8979 0.8173   3 0.13 0.8018 0.7298
1010 2   3 0.02 0.9165 0.8342   3 0.13 0.7595 0.6914
1011 2   3 0.02 0.9184 0.8360   3 0.13 0.7215 0.6567
1012 2   4 0.03 1.1190 0.8072   4 0.17 0.9372 0.6760
1013 2   5 0.04 1.2964 0.8055   4 0.17 0.8953 0.6458
1014 2   6 0.05 1.4549 0.8120   4 0.17 0.8572 0.6183
1015 2   7 0.05 1.5977 0.8211   4 0.17 0.8223 0.5931
1016 2   7 0.05 1.6459 0.8458   4 0.17 0.7902 0.5700
1017 2   7 0.05 1.6920 0.8695   4 0.17 0.7608 0.5488
1018 2   7 0.05 1.6669 0.8566   4 0.17 0.7335 0.5291
1019 2   7 0.05 1.6866 0.8667   4 0.17 0.7083 0.5110
1020 2   7 0.05 1.6906 0.8688   4 0.17 0.6850 0.4941
1021 2   7 0.05 1.6849 0.8659   4 0.17 0.6632 0.4784
1022 2   7 0.05 1.6730 0.8597   4 0.17 0.6429 0.4637
1023 2   7 0.05 1.6569 0.8515   4 0.17 0.6238 0.4500
1024 2   7 0.05 1.6380 0.8417   4 0.17 0.6060 0.4372
1025 2   7 0.05 1.6276 0.8364   4 0.17 0.5893 0.4251
1026 2   7 0.05 1.6141 0.8295   4 0.17 0.5735 0.4137
1027 2   7 0.05 1.6423 0.8440   4 0.17 0.5586 0.4030
1028 2   7 0.05 1.6879 0.8674   4 0.17 0.5446 0.3928
1029 2   7 0.05 1.6731 0.8598   4 0.17 0.5313 0.3833
1030 2   7 0.05 1.6568 0.8514   4 0.17 0.5187 0.3742
1031 2   7 0.05 1.6393 0.8424   4 0.17 0.5067 0.3655
1032 2   7 0.05 1.6211 0.8331   4 0.17 0.4954 0.3573
1033 2   7 0.05 1.6025 0.8235   4 0.17 0.4845 0.3495
1034 2   7 0.05 1.5835 0.8138   4 0.17 0.4742 0.3421
1035 2   7 0.05 1.5644 0.8039   4 0.17 0.4644 0.3350
1036 2   7 0.05 1.5453 0.7941   4 0.17 0.4549 0.3282
1037 2   7 0.05 1.5262 0.7843   4 0.17 0.4459 0.3217
1038 2   7 0.05 1.5073 0.7746   4 0.17 0.5048 0.3641
1039 2   7 0.05 1.4886 0.7650   4 0.17 0.4956 0.3575
1040 2   7 0.05 1.4701 0.7555   4 0.17 0.5643 0.4071
1041 2   8 0.06 1.5476 0.7442   4 0.17 0.6179 0.4457
1042 2   8 0.06 1.5898 0.7645   4 0.17 0.6617 0.4773
1043 2   8 0.06 1.6307 0.7842   4 0.17 0.6983 0.5037
1044 2   8 0.06 1.6586 0.7976   4 0.17 0.7393 0.5333
1045 2   8 0.06 1.6398 0.7886   4 0.17 0.7287 0.5256
1046 2   8 0.06 1.6214 0.7797   4 0.17 0.7183 0.5182
1047 2   8 0.06 1.6290 0.7834   4 0.17 0.7083 0.5109
1048 2   8 0.06 1.6115 0.7749   4 0.17 0.6985 0.5039
1049 2   8 0.06 1.6323 0.7850   4 0.17 0.6891 0.4971
1050 2   8 0.06 1.6153 0.7768   4 0.17 0.6799 0.4904
1051 2   8 0.06 1.5985 0.7687   4 0.17 0.6710 0.4840
1052 2   8 0.06 1.5820 0.7608   4 0.17 0.6623 0.4777
1053 2   8 0.06 1.5891 0.7642   4 0.17 0.6539 0.4717
1054 2   8 0.06 1.5940 0.7665   4 0.17 0.6457 0.4657
1055 2   9 0.07 1.6551 0.7533   4 0.17 0.6990 0.5042
1056 2   9 0.07 1.6901 0.7692   4 0.17 0.7415 0.5349
1057 2   10 0.08 1.7480 0.7592   4 0.17 0.7770 0.5605
1058 2   10 0.08 1.7808 0.7734   4 0.17 0.8074 0.5824
1059 2   11 0.08 1.8359 0.7656   4 0.17 0.8336 0.6013
1060 2   12 0.09 1.8894 0.7604   5 0.22 0.9036 0.5614
1061 2   12 0.09 1.9107 0.7689   5 0.22 0.9253 0.5749
1062 2   12 0.09 1.9399 0.7807   5 0.22 0.9443 0.5867
1063 2   13 0.10 1.9901 0.7759   6 0.26 1.0100 0.5637
1064 2   13 0.10 2.0176 0.7866   6 0.26 1.0257 0.5724
1065 2   13 0.10 2.0366 0.7940   6 0.26 1.0394 0.5801
1066 2   13 0.10 2.0553 0.8013   6 0.26 1.0295 0.5746
1067 2   13 0.10 2.0649 0.8051   6 0.26 1.0199 0.5692
1068 2   14 0.11 2.1108 0.7998   6 0.26 1.0323 0.5761
1069 2   14 0.11 2.1169 0.8021   6 0.26 1.0230 0.5709
1070 2   15 0.11 2.1611 0.7980   6 0.26 1.0445 0.5830
1071 2   16 0.12 2.2043 0.7950   6 0.26 1.0354 0.5779
1072 2   16 0.12 2.2274 0.8034   6 0.26 1.0264 0.5729
1073 2   16 0.12 2.2431 0.8090   6 0.26 1.0176 0.5680
1074 2   16 0.12 2.2540 0.8130   6 0.26 1.0090 0.5631
1075 2   16 0.12 2.2531 0.8126   6 0.26 1.0005 0.5584
1076 2   16 0.12 2.2510 0.8119   6 0.26 0.9921 0.5537
1077 2   16 0.12 2.2586 0.8146   6 0.26 0.9839 0.5491
1078 2   17 0.13 2.2979 0.8111   6 0.26 1.0077 0.5624
1079 2   17 0.13 2.3191 0.8185   6 0.26 1.0285 0.5740
1080 2   18 0.14 2.3569 0.8154   6 0.26 1.0469 0.5843
1081 2   19 0.15 2.3941 0.8131   6 0.26 1.0632 0.5934
1082 2   19 0.15 2.4137 0.8198   6 0.26 1.0778 0.6015
1083 2   19 0.15 2.4268 0.8242   6 0.26 1.0909 0.6088
1084 2   19 0.15 2.4358 0.8273   6 0.26 1.1026 0.6154
1085 2   19 0.15 2.4417 0.8293   6 0.26 1.1131 0.6212
1086 2   19 0.15 2.4454 0.8305   6 0.26 1.1225 0.6265
1087 2   19 0.15 2.4471 0.8311   6 0.26 1.1310 0.6312
1088 2   19 0.15 2.4474 0.8312   6 0.26 1.1386 0.6355
1089 2   20 0.15 2.4812 0.8283   6 0.26 1.1455 0.6393
1090 2   20 0.15 2.4992 0.8343   6 0.26 1.1516 0.6427
1091 2   20 0.15 2.5113 0.8383   6 0.26 1.1570 0.6458
1092 2   20 0.15 2.5099 0.8378   6 0.26 1.1619 0.6485
1093 2   20 0.15 2.5076 0.8370   6 0.26 1.1662 0.6509
1094 2   20 0.15 2.5043 0.8360   6 0.26 1.1700 0.6530
1095 2   20 0.15 2.5127 0.8388   6 0.26 1.1734 0.6549
1096 2   20 0.15 2.5245 0.8427   7 0.30 1.2187 0.6263
1097 2   21 0.16 2.5557 0.8394   7 0.30 1.2120 0.6228
1098 2   21 0.16 2.5636 0.8420   7 0.30 1.2147 0.6242
1099 2   22 0.17 2.5940 0.8392   8 0.35 1.2585 0.6052
1100 2   23 0.18 2.6238 0.8368   9 0.39 1.3016 0.5924
1101 2   24 0.18 2.6532 0.8349   9 0.39 1.3304 0.6055
1102 2   24 0.18 2.6687 0.8397   9 0.39 1.3318 0.6061
1103 2   25 0.19 2.6972 0.8379   9 0.39 1.3548 0.6166
1104 2   25 0.19 2.7121 0.8426   9 0.39 1.3743 0.6255
1105 2   25 0.19 2.7219 0.8456   9 0.39 1.3911 0.6331
1106 2   25 0.19 2.7284 0.8476   9 0.39 1.4058 0.6398
1107 2   26 0.20 2.7557 0.8458   9 0.39 1.4135 0.6433
1108 2   26 0.20 2.7699 0.8502   9 0.39 1.4204 0.6464
1109 2   26 0.20 2.7738 0.8513   9 0.39 1.4331 0.6522
1110 2   26 0.20 2.7758 0.8520   9 0.39 1.4445 0.6574
1111 2   26 0.20 2.7764 0.8522   9 0.39 1.4545 0.6620
1112 2   26 0.20 2.7758 0.8520   9 0.39 1.4635 0.6661
1113 2   26 0.20 2.7742 0.8515   9 0.39 1.4716 0.6698
1114 2   26 0.20 2.7880 0.8557   9 0.39 1.4788 0.6730
1115 2   26 0.20 2.7855 0.8549   9 0.39 1.4794 0.6733
